GEOID,median_household_income,rent_burden_35_plus_share,renter_occupied_units,total_housing_units,unemployment_rate_proxy,median_gross_rent,poverty.rate,depression_among_adults,fair_poor_health_status,frequent_mental_distress,high_eviction_risk
01059973300,35994,0.1276595744680851,423,1395,0.0,572,8.36,25.3,28.1,19.4,0
01059973400,35133,0.1233766233766233,462,1452,0.0242805755395683,459,23.8,26.0,27.1,18.2,0
01059973500,58571,0.1675675675675675,185,1167,0.0185185185185185,543,5.17,24.2,20.6,16.4,0
01059973600,41500,0.2268041237113402,97,799,0.0590277777777777,600,11.34,27.8,31.2,20.7,0
01061050100,41314,0.1290322580645161,403,2394,0.0883694412770809,595,17.91,25.8,27.7,18.5,0
01061050200,65250,0.0140845070422535,142,1150,0.0,538,9.12,24.9,24.2,16.8,0
01061050300,47012,0.2787318361955085,757,2522,0.0624198375374091,630,24.67,26.4,32.4,19.4,0
01061050400,55204,0.2182468694096601,559,2655,0.0032507110930516,702,19.97,24.8,23.4,17.3,0
01061050500,40625,0.2455696202531645,395,2003,0.0264550264550264,774,13.77,26.3,29.3,19.2,1
01061050600,51108,0.2452830188679245,265,1770,0.0395136778115501,855,16.16,26.0,25.4,18.2,0
01063060000,25714,0.0,50,960,0.0,-666666666,34.77,22.5,49.6,22.1,0
01063060200,33750,0.0863636363636363,220,1454,0.1338962605548854,517,45.98,20.6,35.7,18.9,0
01065040000,59333,0.2222222222222222,252,1597,0.046656298600311,-666666666,13.12,22.5,23.7,17.7,1
01065040100,53750,0.217391304347826,23,987,0.0770609318996415,-666666666,14.21,21.1,23.4,16.3,0
01065040200,59517,0.0,26,690,0.0352733686067019,-666666666,14.06,21.6,26.7,17.4,0
01065040300,25000,0.1180555555555555,144,1105,0.0329268292682926,950,25.7,20.4,37.2,20.1,0
01065040500,42849,0.0,59,801,0.1101511879049676,1056,23.9,20.2,26.4,16.5,0
01067030100,47500,0.0,29,804,0.0187393526405451,-666666666,2.18,21.1,29.4,16.6,0
01067030200,36607,0.1253481894150417,359,1516,0.0535117056856187,537,24.01,21.8,31.9,17.7,0
01067030300,40714,0.3730886850152905,327,2568,0.0926275992438563,736,11.62,23.5,30.8,17.4,0
01067030400,38333,0.1976744186046511,86,909,0.0349492671927846,790,15.22,23.4,28.9,17.7,0
01067030500,80324,0.1798941798941798,378,2505,0.0378983634797588,728,6.16,23.0,18.8,16.0,0
01067030600,54615,0.0566037735849056,53,808,0.1120584652862363,680,11.69,24.7,25.9,17.8,0
01069040100,76458,0.1111111111111111,288,2262,0.0287929125138427,768,9.26,26.1,19.8,17.2,0
01069040301,48963,0.1493827160493827,810,2020,0.0745473908413205,699,17.86,24.4,24.2,19.1,1
01069040302,44630,0.2428198433420365,766,1849,0.0501600853788687,894,22.77,25.5,29.5,20.7,1
01069040400,72163,0.2097560975609756,205,1223,0.0279375513557929,894,9.08,23.9,16.5,14.9,0
01069040500,54875,0.1579731743666169,671,1916,0.0378408458542014,890,9.7,24.6,19.9,16.8,0
01069040600,17692,0.3654485049833887,602,1149,0.1931137724550898,638,55.01,24.8,46.5,24.6,1
01069040700,40444,0.2474226804123711,485,1248,0.0688622754491018,826,23.46,25.9,33.8,21.7,1
01069040900,65750,0.1351819757365684,577,2460,0.0355387523629489,798,9.79,24.6,22.4,17.6,1
01069041000,33838,0.2741433021806853,1284,2327,0.0803270803270803,827,30.52,24.3,35.5,21.5,1
01069041100,39665,0.2039748953974895,956,1803,0.0545575515635395,902,17.52,25.5,29.3,20.0,1
01069041200,21088,0.2296718972895863,701,1315,0.0826446280991735,530,37.35,26.1,48.2,23.3,1
01069041400,32150,0.293103448275862,638,1708,0.0923344947735191,697,30.14,23.8,38.8,21.6,1
01069041500,29517,0.2962328767123288,584,1877,0.1455252918287937,691,25.56,23.2,40.2,20.7,1
01069041600,47903,0.2411873840445269,539,2505,0.037136294027565,885,12.87,25.6,25.4,19.1,1
01069041700,59018,0.2571428571428571,70,577,0.0326923076923076,830,17.93,25.1,23.5,17.6,1
01069041800,53690,0.1567164179104477,134,1046,0.1009732360097323,833,14.7,24.6,27.4,18.0,0
01069042000,43717,0.1269146608315098,457,2732,0.0559599636032757,748,12.89,26.5,26.8,18.6,0
01069042100,64710,0.2594594594594595,555,3229,0.049528936742934,1097,10.22,27.7,25.1,19.5,0
01071950200,42012,0.0,536,1748,0.0600303951367781,391,20.74,28.4,32.6,20.6,1
01071950400,58750,0.3,140,1112,0.0503524672708962,718,17.27,26.5,27.8,18.7,0
01071950500,45565,0.0684039087947882,307,1640,0.0773657289002557,491,16.77,26.6,24.2,18.1,0
01071950700,46212,0.1743589743589743,585,2211,0.0381379697139652,756,13.43,26.3,25.3,18.2,0
01071950800,36694,0.2583222370173103,751,1766,0.0813295615275813,724,21.29,27.4,29.6,19.0,0
01071951000,50795,0.1102362204724409,254,2136,0.0251688152240638,611,14.0,27.1,25.3,18.5,0
01077010100,25448,0.2680115273775216,347,556,0.0724465558194774,738,36.67,28.5,23.5,25.3,0
01077010200,22118,0.088829071332436,743,1231,0.0284005979073243,516,30.72,25.4,32.7,20.2,0
01077010300,18542,0.2259786476868327,562,1007,0.0529100529100529,476,40.08,23.9,51.5,25.1,0
01077010400,27083,0.2667478684531059,821,1586,0.0474528960223307,693,12.84,26.3,20.3,20.5,0
01077010600,46045,0.1218543046357615,755,1599,0.0328185328185328,800,35.16,26.6,19.9,20.8,1
01077010700,24311,0.3558282208588957,326,739,0.0680379746835443,853,40.26,26.8,35.4,23.0,1
01077010800,37222,0.2982998454404946,647,1650,0.0573654390934844,850,28.56,25.0,30.0,20.3,1
01077011000,38140,0.1515453639082751,1003,2356,0.0610452349582784,764,28.69,24.8,25.9,19.4,0
01077011101,58727,0.1106965174129353,804,2792,0.0309418565113906,814,7.96,24.8,23.9,17.6,0
01077011102,64398,0.1449044585987261,628,2133,0.0354442344045368,690,1.27,23.3,17.4,16.1,0
01077011200,49904,0.3333333333333333,138,2085,0.0228050171037628,784,9.09,23.2,21.5,16.6,0
01077011300,45214,0.2121212121212121,99,1179,0.0178282009724473,647,16.43,25.4,24.1,18.3,0
01077011502,94016,0.1129032258064516,310,2255,0.0125,905,11.63,23.5,18.2,15.8,0
01077011602,69625,0.0,153,1934,0.0251336898395721,702,8.18,25.3,21.8,18.0,0
01077011603,85634,0.0705128205128205,312,2406,0.0107490762512596,729,5.29,23.7,18.6,15.9,0
01077011700,56658,0.0993657505285412,473,2193,0.0168260038240917,631,6.46,24.4,20.5,16.9,0
01077011801,67840,0.2317596566523605,233,2075,0.0303678357570573,580,14.86,25.5,25.0,18.4,0
01077011802,71328,0.1863799283154122,279,2235,0.0248226950354609,799,13.06,22.7,17.6,15.3,0
01079979100,57353,0.1970802919708029,137,858,0.0194871794871794,717,18.46,20.2,26.0,16.2,0
01079979300,61579,0.0,241,1824,0.0090293453724604,827,15.57,25.6,23.8,18.1,0
01079979400,36176,0.2273361227336122,717,2180,0.1015838339705079,558,17.41,25.7,29.9,19.4,0
01079979600,62781,0.0262172284644194,267,2235,0.0229213483146067,739,10.73,24.9,20.8,17.3,0
01079979700,55694,0.1818181818181818,154,952,0.0138297872340425,929,10.23,25.3,24.3,18.5,0
01079979800,63534,0.055350553505535,271,1446,0.0116279069767441,796,8.62,25.6,25.5,18.1,0
01079979900,64821,0.0,79,850,0.0208,615,21.06,26.0,23.5,18.8,0
01081040300,44531,0.1970260223048327,807,1528,0.0607315389924085,837,23.01,26.9,18.1,20.3,0
01081040602,76845,0.3327120223671947,1073,3258,0.0073218811602365,878,28.83,22.6,16.1,16.7,1
01081040603,16875,0.3571428571428571,154,699,0.0277777777777777,867,20.64,29.6,29.6,26.2,1
01081040700,14718,0.3779527559055118,127,266,0.1112214498510427,635,21.62,32.2,30.5,33.2,0
01081040901,60494,0.2208774583963691,661,2114,0.042016806722689,972,2.48,22.6,14.9,15.6,1
01081041200,86449,0.2882096069868995,229,2118,0.0579256360078277,1063,6.1,22.0,15.9,14.4,0
01081041300,45303,0.1964285714285714,560,1356,0.0267062314540059,903,21.92,22.5,23.2,16.8,0
01081041400,29279,0.2124183006535947,612,1621,0.1241699867197875,712,34.35,20.6,37.9,20.3,1
01081041600,34140,0.2660455486542443,966,1709,0.0183262064752596,748,25.24,21.7,29.3,19.3,0
01081042002,94250,0.1528205128205128,975,3450,0.0262814943527367,1203,6.33,22.8,17.9,16.0,1
01081042003,83941,0.0765306122448979,196,1534,0.0500751126690035,914,13.77,25.1,19.8,18.1,0
01081042005,67936,0.0793650793650793,378,1765,0.045245077503142,856,9.86,24.7,21.0,18.4,0
01081042006,55000,0.3461538461538461,182,739,0.066167290886392,997,1.78,25.1,25.2,18.7,0
01081042101,64083,0.2217741935483871,248,1635,0.0074183976261127,965,15.52,23.0,21.6,16.3,0
01083020101,72270,0.0479041916167664,334,1760,0.1004232397075798,913,16.9,25.3,20.2,17.1,0
01083020201,67424,0.1275626423690205,439,2151,0.0353271778402248,1074,21.09,24.7,20.4,17.0,0
01083020202,85458,0.1774647887323943,355,2550,0.0284275984601717,820,8.41,25.1,18.5,17.0,1
01083020300,75938,0.1304347826086956,138,1473,0.0303030303030303,915,5.48,26.1,23.8,17.6,0
01083020402,84347,0.2359154929577464,284,2107,0.0710558008831794,882,10.83,25.2,23.0,18.0,0
01083020500,36613,0.2033613445378151,595,1449,0.0703624733475479,924,9.72,23.1,33.2,16.5,0
01083020600,38382,0.0963687150837988,716,1972,0.0836448598130841,732,20.56,23.8,23.0,17.3,1
01083020700,39245,0.2375886524822695,846,1489,0.0798990748528175,697,18.2,26.2,26.2,19.9,0
01083020900,75617,0.0805270863836017,683,1965,0.0313688212927756,738,8.43,23.1,19.0,15.5,0
01083021000,37490,0.0737704918032786,610,1208,0.0146403564608529,869,7.8,22.6,25.8,17.9,0
01085780800,38221,0.1116751269035533,197,1517,0.0412844036697247,773,20.86,21.0,31.8,17.6,0
01085781000,41859,0.2473867595818815,287,1436,0.0125944584382871,1146,21.28,21.1,33.6,18.5,0
01085781100,28776,0.3053892215568862,167,662,0.0591966173361522,780,47.13,21.8,48.9,22.4,1
01085781200,23698,0.036,250,1208,0.1939451277199621,432,20.37,21.6,37.8,20.5,0
01087231400,35644,0.0,83,780,0.0,953,20.8,22.0,31.8,18.4,0
01087231500,49145,0.1297071129707113,239,1172,0.2417188898836168,751,24.31,24.0,33.3,19.5,0
01087231601,50000,0.2463768115942029,69,557,0.1783567134268537,613,10.45,17.8,25.9,14.9,0
01087231602,26013,0.2382022471910112,445,835,0.1071428571428571,484,30.51,21.3,40.7,20.5,0
01087231603,79031,0.168141592920354,113,755,0.1412213740458015,683,19.58,17.9,26.8,15.3,1
01087231700,9884,0.5365853658536586,164,392,0.1292083712465878,687,55.56,26.9,21.8,28.4,0
01087231800,53188,0.0555555555555555,342,709,0.0888099467140319,569,22.74,18.9,33.9,18.5,0
01087231900,35234,0.3057553956834532,278,1132,0.045,710,36.31,20.7,32.5,19.7,0
01087232000,30500,0.3369175627240143,279,740,0.2164009111617312,826,18.12,17.2,25.5,15.4,0
01087232100,38750,0.2772861356932153,339,942,0.1079136690647482,854,17.63,19.1,25.8,17.8,0
01087232200,47340,0.0411764705882352,170,945,0.0988875154511742,910,16.89,20.5,30.9,17.8,0
01087232300,38273,0.0413223140495867,121,703,0.0747800586510264,678,22.13,17.9,31.5,16.6,0
01091973100,23358,0.076,250,1126,0.0323275862068965,706,23.08,22.3,35.6,19.0,0
01091973200,40610,0.0,78,984,0.0547703180212014,1083,21.14,22.4,34.8,19.2,0
01091973300,61250,0.025,80,1041,0.0306681270536692,778,15.22,22.5,29.1,17.6,0
01091973400,71569,0.1753986332574031,439,2063,0.0325803649000868,780,10.78,21.9,20.9,15.4,0
01093964100,45777,0.0469483568075117,213,1280,0.0847127555988315,561,21.6,27.0,27.1,19.3,0
01093964200,58512,0.0,53,568,0.0151770657672849,536,11.64,24.6,23.9,17.2,0
01093964300,43646,0.1196120689655172,928,2270,0.0448536355051935,560,8.15,26.3,24.4,18.8,0
01093964500,46629,0.1529411764705882,170,1106,0.0709812108559499,402,12.52,27.0,28.6,19.2,0
01093964600,48967,0.0090361445783132,332,1425,0.1443514644351464,548,28.51,26.0,26.5,18.4,0
01095030401,57391,0.144578313253012,664,2127,0.0282460136674259,644,12.63,26.5,24.1,18.1,1
01095030402,62669,0.0523809523809523,210,1446,0.0495314591700133,985,6.73,25.2,20.6,16.8,0
01095030701,61813,0.1645833333333333,480,1546,0.0261980830670926,604,14.07,25.1,26.4,17.7,1
01095030702,60875,0.1,430,1825,0.0560509554140127,770,11.61,25.9,27.3,18.3,0
01095030801,54201,0.1314475873544093,601,2269,0.0235143223599829,764,22.6,24.9,25.2,17.6,0
01095030902,71985,0.1161616161616161,396,1898,0.0979659609796596,1015,9.03,25.0,23.5,17.4,0
01095030903,40648,0.1821247892074199,593,1934,0.1085509472606246,808,28.32,24.3,24.4,18.0,0
01095030904,63583,0.3150105708245243,473,2101,0.051040967092008,1006,15.13,25.7,24.2,18.4,0
01095031100,39118,0.1345029239766081,855,2108,0.0,592,21.21,27.1,30.1,20.6,0
01095031200,48922,0.2819277108433735,415,2354,0.013477088948787,609,9.99,25.7,27.0,18.2,0
01097000200,33750,0.0657640232108317,517,945,0.014,483,11.11,20.5,26.6,15.0,0
01097000401,33929,0.2411347517730496,423,769,0.0728346456692913,948,48.1,20.7,44.8,22.1,1
01097000402,16808,0.1596638655462184,357,406,0.0328638497652582,531,55.08,28.9,51.3,30.8,1
01097000500,22762,0.1715116279069767,344,945,0.1899038461538461,865,31.03,18.3,36.2,18.9,1
01097000600,34152,0.0561224489795918,196,674,0.1701680672268907,644,43.12,17.5,32.8,16.9,0
01097000701,32344,0.3804034582132565,347,836,0.0837606837606837,972,36.52,17.6,36.0,17.5,1
01097000702,36900,0.1666666666666666,492,1128,0.1197183098591549,773,29.05,16.9,31.4,16.3,0
01097000901,62546,0.2716763005780346,346,866,0.0544135429262394,773,13.48,23.5,19.0,16.9,1
01097000902,84659,0.3715596330275229,218,966,0.0109452736318407,866,5.66,22.8,16.4,14.7,0
01097000903,49779,0.2983870967741935,248,727,0.0197461212976022,963,18.96,20.5,22.7,16.1,1
01097001001,55404,0.2368421052631578,418,1008,0.0562347188264058,851,29.23,21.7,18.2,15.7,1
01097001002,59943,0.3271889400921659,217,1095,0.0236813778256189,962,19.49,20.4,17.3,14.3,0
01097001100,33402,0.1591263650546021,641,1183,0.0330123796423658,730,23.1,18.3,38.1,17.8,0
01097001200,23125,0.1850746268656716,335,759,0.1377551020408163,729,44.19,19.9,33.4,20.8,0
01097001302,22462,0.5532915360501567,638,1262,0.158590308370044,745,42.5,20.7,45.2,21.6,1
01097001400,24375,0.5254237288135594,413,977,0.1492537313432835,994,41.44,18.9,34.0,19.0,1
01097001501,16250,0.4045977011494253,435,999,0.1764705882352941,616,59.68,21.7,50.2,22.8,0
01097001502,18491,0.0911949685534591,318,638,0.1533742331288343,491,62.88,22.7,43.8,24.2,1
01097001800,45625,0.3153692614770459,501,1163,0.0222634508348794,975,26.07,21.0,26.2,17.8,1
01097001901,57273,0.0652173913043478,184,864,0.1233689205219454,983,26.01,21.2,22.7,16.9,1
01097001902,58864,0.334056399132321,461,1529,0.036231884057971,900,26.64,21.6,26.5,18.0,0
01097002000,112125,0.3291139240506329,79,817,0.005720823798627,1092,8.7,20.3,19.0,14.2,1
01097002100,37639,0.4,740,1589,0.1166370633510953,1115,24.89,22.5,40.7,22.4,1
01097002200,43906,0.2472222222222222,360,1047,0.1010886469673405,1124,34.96,21.0,30.9,20.0,1
01097002301,43750,0.2088235294117647,340,887,0.0709677419354838,1050,34.14,19.6,28.3,19.1,1
01097002302,34500,0.4135802469135802,324,757,0.3248502994011976,1051,47.8,18.6,35.3,18.7,0
01097002400,42333,0.1725806451612903,620,1544,0.1130911583276216,1051,33.53,20.0,31.6,19.0,1
01097002501,115925,0.1815980629539951,413,1894,0.014723926380368,1192,6.23,21.8,10.4,13.1,0
01097002502,74125,0.1979522184300341,293,1068,0.0,996,6.81,20.6,15.1,12.9,0
01097002600,35513,0.2184154175588865,467,1289,0.0572450805008944,460,26.4,17.8,33.9,16.9,1
01097002700,18220,0.3813813813813814,666,1148,0.1671018276762402,831,45.27,23.5,45.8,23.7,0
01097002800,52376,0.2554890219560878,1002,2030,0.1150812064965197,915,31.26,23.1,26.6,20.2,1
01097002900,39720,0.1564019448946515,1234,1968,0.0622837370242214,891,37.79,22.5,26.1,18.9,1
01097003000,40642,0.2083333333333333,768,1609,0.1260504201680672,1075,5.51,21.7,24.3,17.2,1
01097003100,80335,0.2222222222222222,225,1973,0.046189376443418,968,4.99,21.7,21.1,14.9,0
01097003202,33977,0.336,625,1457,0.1133263378803777,1029,5.56,21.0,27.2,17.8,1
01097003203,43172,0.1846153846153846,975,1758,0.0352995819786344,965,16.83,23.1,22.5,18.9,1
01097003205,28385,0.2725,800,1511,0.0767735665694849,638,42.24,22.3,30.8,21.8,1
01097003301,48765,0.3294930875576037,868,1438,0.0370644922164566,980,16.12,22.7,19.0,17.3,1
01097003302,97150,0.1542625169147496,739,2012,0.0137987012987012,1454,6.17,22.7,12.5,14.9,0
01097003402,39039,0.1678321678321678,429,1340,0.0670731707317073,792,16.32,20.2,28.8,18.9,1
01097003404,35893,0.3724832214765101,596,1040,0.097440132122213,1095,26.93,21.7,31.3,20.8,1
01097003405,64792,0.0,32,817,0.0265306122448979,-666666666,5.4,19.4,24.8,16.3,1
01097003406,24698,0.5831702544031311,511,1239,0.1358609794628752,1032,18.95,23.5,33.5,20.6,0
01097003408,58684,0.3048780487804878,328,1803,0.1906577693040991,1021,14.06,19.2,21.9,16.1,1
01097003501,78152,0.2903225806451613,279,1541,0.0322368421052631,1251,13.61,22.5,14.3,14.8,0
01097003502,139137,0.1629213483146067,178,1133,0.0387096774193548,1120,2.46,19.8,10.6,11.0,1
01097003602,46875,0.1823204419889502,362,632,0.0110759493670886,776,42.2,20.7,26.3,19.9,0
01097003606,37837,0.3412280701754386,1140,2047,0.021505376344086,921,6.41,25.1,17.8,19.1,1
01097003607,40652,0.3280961182994454,1082,1891,0.0116959064327485,935,21.31,22.4,19.1,17.9,1
01097003608,47875,0.2972972972972973,74,597,0.0144329896907216,696,7.74,19.7,19.6,16.2,1
01097003703,41483,0.246041412911084,1642,2416,0.0542465753424657,1147,3.77,22.8,22.8,17.6,1
01097003704,61703,0.2916093535075653,727,2385,0.0176401411211289,1154,3.87,21.5,15.7,14.3,1
01097003705,67328,0.2523933855526545,1149,2271,0.0443775855584806,1105,5.91,21.3,15.8,14.6,0
01097003706,60707,0.24212271973466,603,1408,0.0733048259010384,1095,6.71,22.0,16.5,15.2,1
01097003707,44631,0.2477797513321492,1126,2312,0.0266666666666666,880,14.24,20.8,19.3,15.9,1
01097003708,62068,0.4127708095781072,877,2085,0.0322434150772025,1253,1.03,21.4,16.7,15.1,1
01097003710,65764,0.224283305227656,593,2018,0.0380339379754242,1323,8.97,20.9,20.8,15.6,1
01097003800,25234,0.2025316455696202,316,838,0.0508130081300813,447,11.33,21.4,22.9,16.4,0
01097003901,28369,0.2674094707520891,359,948,0.0871632329635499,1099,26.87,17.3,29.1,17.3,0
01097003902,34550,0.1653543307086614,127,424,0.0888157894736842,-666666666,29.7,19.1,39.7,19.4,0
01097004000,32700,0.3054187192118227,406,1026,0.0869120654396728,725,38.99,19.4,39.9,20.1,0
01097004100,37375,0.0884353741496598,147,404,0.2311557788944723,839,60.31,18.5,37.5,18.7,1
01097004800,15060,0.429951690821256,207,454,0.3846153846153846,327,47.24,22.9,53.4,25.0,1
01097004900,36622,0.2830188679245283,477,1360,0.2114583333333333,675,35.42,20.0,42.9,20.4,1
01097005000,27067,0.3419354838709677,155,618,0.1559139784946236,947,28.57,22.7,37.0,21.4,1
01097005100,39007,0.3022388059701492,268,593,0.0314637482900136,1065,46.61,24.1,32.3,22.2,0
01097005200,41607,0.2191011235955056,356,759,0.016270337922403,994,17.49,24.7,27.6,19.7,0
01097005300,39199,0.3013182674199623,531,1016,0.0677966101694915,497,26.57,23.4,26.1,18.2,1
01097005400,55353,0.2103960396039604,808,2263,0.0497262773722627,936,7.05,23.9,19.1,17.5,0
01097005500,39911,0.2427184466019417,412,1552,0.0466516177577125,913,14.35,23.7,23.3,18.6,0
01097005800,55122,0.0443548387096774,248,2047,0.0321248279027076,824,17.21,21.7,28.2,18.4,0
01097005900,62509,0.1023102310231023,303,1829,0.0435308343409915,712,5.76,24.6,23.5,17.9,0
01097006000,54660,0.0216962524654832,507,2062,0.0745041122399613,844,9.32,24.2,25.4,18.6,0
01097006102,43125,0.2746913580246913,324,1106,0.014426727410782,784,17.0,22.8,26.2,17.1,0
01097006103,48353,0.0701030927835051,485,1949,0.0195333695062398,1329,19.36,20.3,36.7,19.5,0
01097006104,79152,0.0926829268292682,205,1796,0.0116144018583042,1165,10.08,24.4,22.9,17.8,1
01097006402,55295,0.1962397179788484,851,1951,0.0603899191631003,815,13.21,24.1,24.0,18.8,1
01097006403,47907,0.3243243243243243,222,782,0.0433526011560693,1110,20.13,24.6,24.4,19.3,1
01097006407,67649,0.127906976744186,258,2733,0.0196552766858179,1081,0.92,23.2,17.2,16.1,0
01097006501,61598,0.2033898305084746,295,2056,0.0117007939824488,983,5.65,25.6,25.3,19.2,0
01097006600,70220,0.1375,320,2486,0.0442818636888717,983,10.49,23.3,19.8,16.6,1
01097006702,59074,0.2627450980392157,255,1525,0.0884520884520884,925,17.5,23.3,28.0,18.5,0
01097006802,48618,0.4291417165668663,501,1347,0.1290488431876606,925,7.78,25.0,23.9,18.5,1
01097006902,48708,0.3022388059701492,536,1773,0.0973557692307692,790,18.78,24.7,27.6,19.3,1
01097007000,66080,0.1574585635359116,362,2062,0.0552486187845303,1132,1.8,22.8,20.2,15.3,0
01097007101,51052,0.3952702702702703,296,1729,0.0160044150110375,1245,11.06,24.4,25.8,18.7,1
01097007102,63526,0.25625,160,1167,0.0634920634920634,984,19.84,21.0,24.8,17.7,1
01097007103,78516,0.0930232558139534,215,1832,0.0627400768245838,-666666666,15.42,22.1,19.7,15.0,0
01097007201,58000,0.1916167664670658,167,1063,0.0736377025036818,482,7.6,24.4,25.6,18.0,1
01097007300,31444,0.4258241758241758,728,1811,0.0181329751511081,736,29.79,25.1,33.9,20.4,0
01097007400,32399,0.3619344773790952,641,1320,0.03487358326068,1043,28.73,21.6,30.0,18.3,0
01097007500,33047,0.7865853658536586,164,595,0.0419580419580419,930,35.67,18.5,36.7,18.5,1
01097007600,25764,0.3301587301587301,315,858,0.0812101910828025,780,39.84,19.6,40.5,19.9,0
01097007700,23833,0.2123076923076923,325,762,0.2365339578454332,655,34.56,18.6,40.3,18.9,0
01097990000,-666666666,0.1923076923076923,0,0,0.0426874536005939,-666666666,0.0,23.2,19.4,16.95,0
